-0.200000066462,-0.0590955
-0.199960066462,-0.0196985
-0.199920066462,-0.0196985
-0.199880066462,-0.0196985
-0.199840066462,-0.039397
-0.199800066462,-0.0196985
-0.199760066463,-0.0196985
-0.199720066462,-0.0196985
-0.199680066463,-0.0196985
-0.199640066462,-0.0196985
-0.199600066462,-0.039397
-0.199560066462,0
-0.199520066462,-0.0196985
-0.199480066462,-0.0196985
-0.199440066462,-0.0196985
-0.199400066463,0
-0.199360066462,-0.0196985
-0.199320066463,-0.0196985
-0.199280066462,-0.039397
-0.199240066462,-0.0196985
-0.199200066462,-0.0196985
-0.199160066462,-0.0196985
-0.199120066462,-0.039397
-0.199080066462,0
-0.199040066463,0
-0.199000066462,0
-0.198960066462,-0.039397
-0.198920066462,-0.0196985
-0.198880066462,-0.039397
-0.198840066462,-0.0196985
-0.198800066462,-0.039397
-0.198760066463,-0.0196985
-0.198720066462,-0.0196985
-0.198680066463,-0.0196985
-0.198640066462,-0.0196985
-0.198600066462,-0.0196985
-0.198560066462,-0.0196985
-0.198520066462,-0.0196985
-0.198480066462,-0.0196985
-0.198440066462,-0.0196985
-0.198400066463,-0.0196985
-0.198360066462,-0.039397
-0.198320066463,-0.039397
-0.198280066462,0
-0.198240066462,-0.0196985
-0.198200066462,-0.0196985
-0.198160066462,-0.0196985
-0.198120066462,-0.0196985
-0.198080066462,-0.039397
-0.198040066463,-0.0196985
-0.198000066462,-0.0196985
-0.197960066463,-0.0196985
-0.197920066462,-0.0196985
-0.197880066462,-0.0196985
-0.197840066462,-0.0196985
-0.197800066462,-0.0196985
-0.197760066462,-0.0196985
-0.197720066462,0
-0.197680066463,-0.0196985
-0.197640066462,0
-0.197600066462,-0.0196985
-0.197560066462,-0.0196985
-0.197520066462,-0.039397
-0.197480066462,0
-0.197440066462,-0.0196985
-0.197400066463,-0.0196985
-0.197360066462,-0.0196985
-0.197320066463,-0.0196985
-0.197280066462,-0.039397
-0.197240066462,-0.039397
-0.197200066462,-0.039397
-0.197160066462,-0.0196985
-0.197120066462,-0.0196985
-0.197080066462,-0.0196985
-0.197040066463,-0.0196985
-0.197000066462,-0.0196985
-0.196960066463,-0.0196985
-0.196920066462,-0.0196985
-0.196880066462,-0.0196985
-0.196840066462,-0.0196985
-0.196800066462,-0.039397
-0.196760066462,-0.0196985
-0.196720066462,-0.0196985
-0.196680066463,-0.0196985
-0.196640066462,-0.0196985
-0.196600066463,-0.0196985
-0.196560066462,-0.0196985
-0.196520066462,-0.039397
-0.196480066462,-0.0196985
-0.196440066462,-0.0196985
-0.196400066462,-0.0196985
-0.196360066462,0
-0.196320066463,0
-0.196280066462,0
-0.196240066462,-0.039397
-0.196200066462,-0.039397
-0.196160066462,0
-0.196120066462,-0.0196985
-0.196080066462,-0.0196985
-0.196040066463,0
-0.196000066462,-0.0196985
-0.195960066463,-0.0196985
-0.195920066462,-0.0196985
-0.195880066462,-0.0196985
-0.195840066462,0
-0.195800066462,0
-0.195760066462,-0.0196985
-0.195720066462,-0.0196985
-0.195680066463,-0.039397
-0.195640066462,0
-0.195600066463,-0.0196985
-0.195560066462,-0.0196985
-0.195520066462,0
-0.195480066462,-0.0196985
-0.195440066462,-0.039397
-0.195400066462,-0.0196985
-0.195360066462,-0.0196985
-0.195320066463,0
-0.195280066462,-0.0196985
-0.195240066463,0
-0.195200066462,-0.039397
-0.195160066462,-0.0196985
-0.195120066462,-0.0196985
-0.195080066462,-0.0196985
-0.195040066462,-0.0196985
-0.195000066462,-0.0196985
-0.194960066463,-0.0196985
-0.194920066462,-0.0196985
-0.194880066463,-0.0196985
-0.194840066462,-0.0196985
-0.194800066462,-0.0196985
-0.194760066462,0
-0.194720066462,0
-0.194680066463,-0.0196985
-0.194640066462,-0.0196985
-0.194600066463,0
-0.194560066462,-0.0196985
-0.194520066462,-0.039397
-0.194480066462,0
-0.194440066462,-0.0196985
-0.194400066462,-0.0196985
-0.194360066462,-0.0196985
-0.194320066463,-0.039397
-0.194280066462,-0.039397
-0.194240066463,-0.0196985
-0.194200066462,-0.0196985
-0.194160066462,-0.0196985
-0.194120066462,-0.039397
-0.194080066462,0
-0.194040066462,-0.0196985
-0.194000066462,-0.039397
-0.193960066463,-0.0196985
-0.193920066462,-0.039397
-0.193880066463,-0.0196985
-0.193840066462,-0.0196985
-0.193800066462,0
-0.193760066462,-0.0196985
-0.193720066462,-0.0196985
-0.193680066462,-0.0196985
-0.193640066462,0
-0.193600066463,-0.0196985
-0.193560066462,-0.0196985
-0.193520066462,-0.0196985
-0.193480066462,-0.0196985
-0.193440066462,-0.0196985
-0.193400066462,-0.039397
-0.193360066462,-0.0196985
-0.193320066463,-0.039397
-0.193280066462,-0.039397
-0.193240066463,-0.039397
-0.193200066462,-0.0196985
-0.193160066462,0
-0.193120066462,0
-0.193080066462,-0.039397
-0.193040066462,-0.0196985
-0.193000066462,-0.0196985
-0.192960066463,-0.039397
-0.192920066462,0
-0.192880066463,-0.039397
-0.192840066462,-0.0196985
-0.192800066462,0
-0.192760066462,-0.0196985
-0.192720066462,0
-0.192680066462,-0.039397
-0.192640066462,-0.0196985
-0.192600066463,0
-0.192560066462,-0.039397
-0.192520066463,-0.0196985
-0.192480066462,-0.0196985
-0.192440066462,-0.0196985
-0.192400066462,-0.039397
-0.192360066462,-0.0196985
-0.192320066462,-0.0196985
-0.192280066462,0
-0.192240066463,-0.0196985
-0.192200066462,-0.039397
-0.192160066463,-0.0196985
-0.192120066462,0
-0.192080066462,-0.0196985
-0.192040066462,-0.039397
-0.192000066462,-0.0196985
-0.191960066463,-0.039397
-0.191920066462,-0.039397
-0.191880066463,-0.039397
-0.191840066462,-0.039397
-0.191800066462,-0.0196985
-0.191760066462,-0.0196985
-0.191720066462,-0.039397
-0.191680066462,-0.0196985
-0.191640066462,-0.0196985
-0.191600066463,-0.0196985
-0.191560066462,-0.0196985
-0.191520066463,-0.0196985
-0.191480066462,-0.0196985
-0.191440066462,-0.039397
-0.191400066462,-0.0196985
-0.191360066462,-0.0196985
-0.191320066462,-0.0196985
-0.191280066462,-0.0196985
-0.191240066463,-0.0196985
-0.191200066462,-0.0196985
-0.191160066463,-0.0196985
-0.191120066462,0
-0.191080066462,-0.039397
-0.191040066462,-0.0196985
-0.191000066462,0
-0.190960066462,-0.0196985
-0.190920066462,-0.0196985
-0.190880066463,-0.0196985
-0.190840066462,-0.0196985
-0.190800066462,-0.039397
-0.190760066462,-0.0196985
-0.190720066462,-0.0196985
-0.190680066462,-0.039397
-0.190640066462,-0.039397
-0.190600066463,-0.0196985
-0.190560066462,-0.0196985
-0.190520066463,0
-0.190480066462,-0.039397
-0.190440066463,-0.039397
-0.190400066462,-0.0196985
-0.190360066462,-0.0196985
-0.190320066462,-0.0196985
-0.190280066462,-0.0196985
-0.190240066463,-0.039397
-0.190200066462,0
-0.190160066463,-0.0196985
-0.190120066462,-0.0196985
-0.190080066462,-0.039397
-0.190040066462,-0.039397
-0.190000066462,-0.039397
-0.189960066462,0
-0.189920066462,-0.0196985
-0.189880066463,-0.0196985
-0.189840066462,-0.0196985
-0.189800066463,-0.0196985
-0.189760066462,-0.0196985
-0.189720066462,-0.0196985
-0.189680066462,-0.0196985
-0.189640066462,-0.0196985
-0.189600066462,-0.0196985
-0.189560066462,-0.0196985
-0.189520066463,-0.039397
-0.189480066462,-0.0196985
-0.189440066463,-0.0196985
-0.189400066462,-0.0196985
-0.189360066462,-0.0196985
-0.189320066462,-0.0196985
-0.189280066462,0
-0.189240066463,-0.0196985
-0.189200066462,-0.0196985
-0.189160066463,0
-0.189120066462,-0.0196985
-0.189080066462,-0.039397
-0.189040066462,-0.0196985
-0.189000066462,-0.039397
-0.188960066462,-0.039397
-0.188920066462,-0.0196985
-0.188880066463,-0.039397
-0.188840066462,-0.0196985
-0.188800066463,-0.0196985
-0.188760066462,-0.0196985
-0.188720066463,0
-0.188680066462,-0.039397
-0.188640066462,-0.039397
-0.188600066462,-0.039397
-0.188560066462,-0.0196985
-0.188520066463,-0.0196985
-0.188480066462,-0.0196985
-0.188440066463,-0.0196985
-0.188400066462,-0.0196985
-0.188360066462,0
-0.188320066462,-0.0196985
-0.188280066462,-0.039397
-0.188240066462,-0.0196985
-0.188200066462,-0.0196985
-0.188160066463,-0.0196985
-0.188120066462,-0.0196985
-0.188080066463,-0.0196985
-0.188040066462,-0.0196985
-0.188000066462,-0.0196985
-0.187960066462,-0.039397
-0.187920066462,-0.0196985
-0.187880066462,-0.0196985
-0.187840066462,0
-0.187800066463,-0.039397
-0.187760066462,0
-0.187720066463,-0.0196985
-0.187680066462,-0.0196985
-0.187640066462,0
-0.187600066462,-0.039397
-0.187560066462,-0.0196985
-0.187520066463,-0.0196985
-0.187480066462,-0.0196985
-0.187440066463,0
-0.187400066462,-0.0196985
-0.187360066462,-0.039397
-0.187320066462,-0.0196985
-0.187280066462,-0.0196985
-0.187240066462,0
-0.187200066462,-0.0196985
-0.187160066463,-0.0196985
-0.187120066462,-0.039397
-0.187080066463,0
-0.187040066462,-0.0196985
-0.187000066462,-0.0196985
-0.186960066462,-0.039397
-0.186920066462,-0.0196985
-0.186880066462,-0.0196985
-0.186840066462,0
-0.186800066463,-0.039397
-0.186760066462,-0.0196985
-0.186720066463,-0.0196985
-0.186680066462,0
-0.186640066462,-0.0196985
-0.186600066462,-0.0196985
-0.186560066462,-0.0196985
-0.186520066462,-0.0196985
-0.186480066462,-0.0196985
-0.186440066463,0
-0.186400066462,-0.0196985
-0.186360066462,-0.039397
-0.186320066462,-0.039397
-0.186280066462,-0.0196985
-0.186240066462,-0.0196985
-0.186200066462,-0.039397
-0.186160066463,-0.0196985
-0.186120066462,-0.0196985
-0.186080066463,-0.0196985
-0.186040066462,-0.0196985
-0.186000066463,-0.0196985
-0.185960066462,-0.0196985
-0.185920066462,-0.0196985
-0.185880066462,0
-0.185840066462,-0.0196985
-0.185800066463,-0.0196985
-0.185760066462,-0.0196985
-0.185720066463,0
-0.185680066462,-0.0196985
-0.185640066462,-0.039397
-0.185600066462,-0.039397
-0.185560066462,0
-0.185520066462,-0.039397
-0.185480066462,-0.0196985
-0.185440066463,-0.039397
-0.185400066462,-0.0196985
-0.185360066463,0
-0.185320066462,-0.0196985
-0.185280066462,-0.0196985
-0.185240066462,-0.0196985
-0.185200066462,-0.039397
-0.185160066462,-0.0196985
-0.185120066462,-0.0196985
-0.185080066463,-0.039397
-0.185040066462,-0.039397
-0.185000066463,-0.0196985
-0.184960066462,-0.0196985
-0.184920066462,-0.039397
-0.184880066462,-0.0196985
-0.184840066462,-0.0196985
-0.184800066463,-0.0196985
-0.184760066462,-0.0196985
-0.184720066463,-0.0196985
-0.184680066462,-0.0196985
-0.184640066462,-0.0196985
-0.184600066462,-0.0196985
-0.184560066462,-0.039397
-0.184520066462,-0.0196985
-0.184480066462,-0.0196985
